genotype,replicate,time,value,file,sheet,assay
Hep-Sucnr1 KO,2,24.0,0.8,aec8873_data_s2.xlsx,F2I,fasting_ketone
Hep-Sucnr1 KO,3,24.0,1.1,aec8873_data_s2.xlsx,F2I,fasting_ketone
Hep-Sucnr1 KO,4,24.0,0.7,aec8873_data_s2.xlsx,F2I,fasting_ketone
Hep-Sucnr1 KO,5,24.0,1.4,aec8873_data_s2.xlsx,F2I,fasting_ketone
Hep-Sucnr1 KO,6,24.0,1.2,aec8873_data_s2.xlsx,F2I,fasting_ketone
Hep-Sucnr1 KO,7,24.0,1.3,aec8873_data_s2.xlsx,F2I,fasting_ketone
Hep-Sucnr1 KO,8,24.0,0.8,aec8873_data_s2.xlsx,F2I,fasting_ketone
Sucnr1fl/fl,1,16.47,2.078,aec8873_data_s2.xlsx,F2I,fasting_ketone
Sucnr1fl/fl,2,16.47,3.0,aec8873_data_s2.xlsx,F2I,fasting_ketone
Sucnr1fl/fl,3,16.47,11.45,aec8873_data_s2.xlsx,F2I,fasting_ketone
Sucnr1fl/fl,4,16.47,1.94,aec8873_data_s2.xlsx,F2I,fasting_ketone
Sucnr1fl/fl,5,16.47,3.0,aec8873_data_s2.xlsx,F2I,fasting_ketone
